id,className,a-index,inDeg,isKey?,OSE
113,org.apache.tools.ant.util.CollectionUtils,6.5,2,0,0.180274444
114,org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,3,0,0,0
115,org.apache.tools.ant.taskdefs.optional.perforce.FStatP4OutputHandler,211.8,1,0,0.095913375
116,org.apache.tools.ant.taskdefs.optional.starteam.TreeBasedTask,162.85715,4,0,1.881907528
117,org.apache.tools.ant.taskdefs.SQLExec.DelimiterType,40.5,1,0,0.052580529
118,org.apache.tools.ant.taskdefs.WaitFor.Unit,38.5,1,0,0.044509884
119,org.apache.tools.ant.types.optional.ScriptFilter,252,0,0,0
120,org.apache.tools.ant.taskdefs.optional.perforce.P4Change,205.8,0,0,0
121,org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream,126.666664,1,0,0.077567934
122,org.apache.tools.ant.types.RegularExpression,112.25,5,0,0.93303305
123,org.apache.tools.ant.taskdefs.ManifestTask,188.16667,0,0,0
124,org.apache.tools.ant.input.DefaultInputHandler,161.8,2,0,13.05589723
125,org.apache.tools.ant.taskdefs.optional.ejb.DDCreator,172.55556,0,0,0
126,org.apache.tools.ant.taskdefs.email.MimeMailer.StringDataSource,6,1,0,0.021265903
127,org.apache.tools.ant.util.LazyFileOutputStream,13,1,0,0.139718858
128,org.apache.tools.ant.taskdefs.TempFile,265,0,0,0
129,org.apache.tools.ant.taskdefs.optional.clearcase.CCMkelem,203.14285,0,0,0
130,org.apache.tools.ant.taskdefs.Property,151.8,4,2,0.302304211
131,org.apache.tools.ant.taskdefs.optional.ide.VAJBuildInfo.InterruptedChecker,13.666667,1,0,0.094932422
132,org.apache.tools.ant.taskdefs.optional.NetRexxC,231.33333,0,2,0
133,org.apache.tools.ant.taskdefs.Mkdir,239.66667,1,0,0.013907675
134,org.apache.tools.ant.taskdefs.optional.ide.VAJBuildInfo.BuildInterruptedException,224.5,1,0,0.01546467
135,org.apache.tools.ant.types.Commandline.Marker,42.333332,2,0,17.07813429
136,org.apache.tools.ant.TaskContainer,49.285713,10,1,0.899936372
137,org.apache.tools.ant.taskdefs.optional.depend.Depend.ClassFileInfo,13,1,0,0.139244409
138,org.apache.tools.ant.taskdefs.Javadoc.AccessType,49,1,0,0.021265903
139,org.apache.tools.ant.TaskAdapter,265.25,2,0,6.537788121
140,org.apache.tools.ant.taskdefs.optional.EchoProperties,255.8,0,0,0
141,org.apache.tools.ant.taskdefs.GUnzip,237.66667,0,0,0
142,org.apache.tools.ant.helper.ProjectHelper2.TargetHandler,140,1,0,0.01613783
143,org.apache.tools.ant.taskdefs.optional.perforce.P4Revert,162.33333,0,0,0
144,org.apache.tools.ant.taskdefs.FixCRLF.OneLiner,153,2,0,0.201067051
145,org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,225.4,0,0,0
146,org.apache.tools.ant.types.FilterSet,174.83333,4,0,40.00990721
147,org.apache.tools.ant.types.selectors.FilenameSelector,62.22222,5,0,0.234730118
148,org.apache.tools.ant.DynamicConfigurator,120,4,0,0.1593117
149,org.apache.tools.ant.types.selectors.ContainsRegexpSelector,81.27273,5,0,0.234730118
150,org.apache.tools.ant.taskdefs.Execute,80.166664,49,0,11.21118089
151,org.apache.tools.ant.filters.TabsToSpaces,21,1,0,0.026994041
152,org.apache.tools.ant.taskdefs.optional.clearcase.CCRmtype,203.14285,0,0,0
153,org.apache.tools.ant.taskdefs.GenerateKey,191.71428,0,0,0
154,org.apache.tools.ant.taskdefs.optional.extension.ExtensionResolver,136.5,4,0,0.13536111
155,org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.CMPVersion,46.5,1,0,0.022522638
156,org.apache.tools.ant.taskdefs.rmic.RmicAdapter,100.5,3,0,0.157457102
157,org.apache.tools.ant.taskdefs.optional.extension.Compatability,0,0,0,0
158,org.apache.tools.ant.taskdefs.optional.XMLValidateTask,149,0,2,0
159,org.apache.tools.ant.taskdefs.Tstamp,252.8,1,0,0.01987444
160,org.apache.tools.ant.taskdefs.PathConvert.TargetOs,41.5,1,0,0.044509884
161,org.apache.tools.ant.taskdefs.optional.perforce.P4Reopen,162.33333,0,0,0
162,org.apache.tools.ant.taskdefs.SQLExec.Transaction,174,1,0,0.06078792
