id,className,a-index,inDeg,isKey?,OSE
107,org.gjt.sp.jedit.textarea.ScrollLayout,97,1,0,0.258828416
108,org.gjt.sp.jedit.options.SyntaxHiliteOptionPane.StyleTableModel.StyleRenderer,118.333336,1,0,0.009930346
109,org.gjt.sp.jedit.textarea.StructureMatcher,35.666668,3,0,0.226597807
110,org.gjt.sp.jedit.search.SearchMatcher,18,6,0,0.481219759
111,installer.ConsoleInstall,11.75,1,0,0.051751027
112,org.gjt.sp.jedit.gui.DockableWindowFactory.Window.OpenAction,72.333336,1,0,0.015955501
113,org.gjt.sp.jedit.gui.FontSelectorDialog,107.6,3,0,0.034966664
114,org.gjt.sp.jedit.search.PatternSearchMatcher,18,1,0,0.019890899
115,org.gjt.sp.jedit.options.FirewallOptionPane,179.5,0,0,0
116,org.gjt.sp.jedit.gui.TextAreaDialog,123.8,2,0,0.024382043
117,org.gjt.sp.jedit.options.ToolBarOptionPane.ButtonCompare,23,1,0,0.005026649
118,org.gjt.sp.jedit.PerspectiveManager.PerspectiveHandler,91.375,1,0,0.01669411
119,org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel,86.625,4,0,0.089749423
120,org.gjt.sp.jedit.io.GlobVFSFileFilter,111.6,3,0,0.239375237
121,org.gjt.sp.jedit.pluginmgr.MirrorList,120.4,2,0,0.041860576
122,org.gjt.sp.jedit.help.HelpViewer.LinkHandler,16,1,0,0.005293578
123,org.gjt.sp.jedit.menu.ReloadWithEncodingProvider,118.75,0,0,0
124,org.gjt.sp.jedit.search.HyperSearchResults.ActionHandler,93.333336,1,0,0.007632351
125,org.gjt.sp.jedit.Mode,76.416664,18,0,3.295836021
126,installer.TarInputStream.EntryAdapter,5.6666665,0,0,0
127,org.gjt.sp.jedit.gui.AbstractContextOptionPane.ActionHandler,90.333336,1,0,0.007549298
128,org.gjt.sp.jedit.View.SetCursorVisitor,77,1,0,0.377034215
129,org.gjt.sp.jedit.search.SearchDialog,79.625,7,0,0.237104094
130,org.gjt.sp.jedit.search.SearchDialog.SettingsActionHandler,29,1,0,0.007741183
131,org.gjt.sp.jedit.buffer.UndoManager.CompressedReplace,13.5,1,0,0.046751621
132,org.gjt.sp.jedit.pluginmgr.KeyboardCommand,0,0,0,0
133,org.gjt.sp.jedit.browser.VFSBrowser.HistoryComboBoxEditor,33.666668,2,0,0.116740876
134,org.gjt.sp.jedit.textarea.StructureMatcher.Highlight,36.5,1,0,0.023745673
135,org.gjt.sp.jedit.search.SearchDialog.ButtonActionHandler,97.6,1,0,0.007741183
136,org.gjt.sp.jedit.gui.VariableGridLayout.LayoutSize,0,0,0,0
137,org.gjt.sp.jedit.msg.PropertiesChanging,14.666667,1,0,0.018514405
138,org.gjt.sp.jedit.browser.ListDirectoryBrowserTask,58.375,1,0,0.036041241
139,org.gjt.sp.jedit.gui.statusbar.MemoryStatusWidgetFactory.MemoryStatus,169.33333,2,0,0.026622926
140,org.gjt.sp.jedit.io.FavoritesVFS,70.7,7,0,0.429232429
141,org.gjt.sp.jedit.io.AutoDetection.Result,42.5,1,0,0.12855632
142,org.gjt.sp.jedit.pluginmgr.ManagePanel.HideLibrariesButton,177.5,1,0,0.016340673
143,org.gjt.sp.jedit.gui.DockableLayout,20,1,0,0.02793811
144,org.gjt.sp.jedit.Marker,41.285713,7,0,0.373067056
145,org.gjt.sp.jedit.bsh.BSHPackageDeclaration,50.857143,1,0,0.010937344
146,org.gjt.sp.jedit.textarea.ElasticTabStopBufferListener,50.2,1,0,0.048228677
147,org.gjt.sp.jedit.textarea.ColumnBlock,45.4,4,0,0.794989673
148,org.gjt.sp.jedit.textarea.ChunkCache,48,10,2,2.321403148
149,de.masters_of_disaster.ant.tasks.ar.Ar.ArFileSet,4,2,0,0.058327935
150,org.gjt.sp.jedit.options.EditingOptionPane,93.5,1,0,0.012845214
151,org.gjt.sp.jedit.browser.BrowserCommandsMenu,100.75,3,0,0.101763966
152,org.gjt.sp.jedit.bufferio.MarkersSaveRequest,92.85714,1,0,0.058436235
153,org.gjt.sp.jedit.search.HyperSearchResults.ResultCellRenderer.CountNodes,4.5,1,0,0.008990319
154,org.gjt.sp.jedit.textarea.MouseActionsProvider,11.666667,3,0,0.040470156
155,org.gjt.sp.jedit.browser.BrowserView.ParentDirectoryRenderer,103.75,1,0,0.036041241
156,org.gjt.sp.jedit.bsh.Capabilities,18.571428,7,0,0.120945749
157,org.gjt.sp.jedit.pluginmgr.ManagePanel.FindOrphan,96.625,1,0,0.016340673
158,org.gjt.sp.jedit.gui.statusbar.StatusWidgetFactory,59.5,17,0,0.230782993
159,de.masters_of_disaster.ant.tasks.ar.Ar.ArLongFileMode,6,1,0,0.067374088
160,org.gjt.sp.jedit.bsh.classpath.BshClassPath.JarClassSource,9.5,1,0,0.015929731
161,org.gjt.sp.jedit.gui.RegisterViewer.InsertHandler,20,1,0,0.014216925
162,org.gjt.sp.jedit.textarea.FirstLine,64.57143,4,0,0.350633291
163,org.gjt.sp.jedit.BeanShellFacade,55.18182,4,0,0.392246973
164,org.gjt.sp.jedit.EditAction,71.454544,23,0,1.073645872
165,org.gjt.sp.jedit.datatransfer.TransferHandler,113.5,2,0,0.955880442
