id,className,a-index,inDeg,isKey?,OSE
132,org.mars_sim.msp.ui.swing.unit_window.structure.building.BuildingFunctionPanel,61.333332,15,0,0.335267638
133,org.mars_sim.msp.config.model.mineral.MineralConcentrations,16.5,2,2,0.032208757
134,org.mars_sim.msp.config.model.malfunction.descriptors.MedicalComplaintDescriptor,0,0,0,0
135,org.mars_sim.msp.config.model.part.Part,2.5,1,0,0.110442717
136,org.mars_sim.msp.core.person.medical.HealthProblem,85.625,8,1,0.720271644
137,org.mars_sim.msp.config.model.types.EffectTypeType,0,0,0,0
138,org.mars_sim.msp.config.model.vehicle.descriptors.CargoDescriptor,0,0,0,0
139,org.mars_sim.msp.core.manufacture.ManufactureConfig,31.6,2,0,0.804094326
140,org.mars_sim.msp.ui.swing.tool.resupply.ResupplyMissionEditingPanel.CategoryCellEditor,16.333334,1,0,0.010882586
141,org.mars_sim.msp.ui.swing.tool.mission.TradeMissionCustomInfoPanel.GoodsTableModel,10,3,0,0.046538635
142,org.mars_sim.msp.ui.swing.tool.science.FinishedStudyListPanel.StudyTableModel,62.5,1,0,0.040940024
143,org.mars_sim.msp.ui.swing.UnitToolBar,77.25,1,0,0.070788879
144,org.mars_sim.msp.config.model.malfunction.EvaRepairTime,10,1,0,0.033285495
145,org.mars_sim.msp.core.person.ai.task.ProposeScientificStudy,80.27273,0,0,0
146,org.mars_sim.msp.ui.swing.tool.map.NavpointEditLayer,34.857143,9,2,0.408589039
147,org.mars_sim.msp.config.model.construction.Frame,3.3333333,1,0,0.104202788
148,org.mars_sim.msp.ui.swing.tool.monitor.EventTab,30.6,1,0,0.024199399
149,org.mars_sim.msp.config.model.resupply.Equipment,8,1,0,0.091179376
150,org.mars_sim.msp.config.model.people.descriptors.FreezingTimeDescriptor,0,0,0,0
151,org.mars_sim.msp.config.model.building.descriptors.StorageDescriptor,0,0,0,0
152,org.mars_sim.msp.core.person.ai.mission.TravelMission,58.94737,18,2,2.988889969
153,org.mars_sim.msp.config.model.building.descriptors.OutputDescriptor,0,0,0,0
154,org.mars_sim.msp.core.equipment.LargeBag,73.666664,1,1,0.033617591
155,org.mars_sim.msp.ui.swing.unit_window.InventoryTabPanel.ResourceTableModel,51.4,1,0,0.034109799
156,org.mars_sim.msp.core.interplanetary.transport.resupply.Resupply,90.818184,5,0,0.251178295
157,org.mars_sim.msp.ui.swing.unit_window.structure.ConstructionSitesPanel.ConstructionSitePanel,48,1,0,0.056990606
158,org.mars_sim.msp.ui.swing.tool.settlement.StructureMapLayer.BuildingKey,11,1,0,0.014028282
159,org.mars_sim.msp.config.model.vehicle.descriptors.RoverNameDescriptor,0,0,0,0
160,org.mars_sim.msp.config.model.vehicle.EmptyMass,9,1,0,0.034393578
161,org.mars_sim.msp.core.structure.construction.ConstructionEvent,15.5,4,0,0.174461134
162,org.mars_sim.msp.ui.swing.tool.mission.EmergencySupplyMissionCustomInfoPanel.EmergencySuppliesTableModel,40.75,1,0,0.030716197
163,org.mars_sim.msp.config.model.mineral.Locale,2,1,0,0.104202788
164,org.mars_sim.msp.config.model.building.descriptors.GroundVehicleMaintenanceDescriptor,0,0,0,0
165,org.mars_sim.msp.config.model.people.descriptors.DecompressionTimeDescriptor,0,0,0,0
166,org.mars_sim.msp.config.model.vehicle.Cargo,9,1,0,0.034393578
167,org.mars_sim.msp.ui.swing.MainWindow,83.22222,10,2,1.260279436
168,org.mars_sim.msp.core.events.HistoricalEventCategory,0,0,0,0
169,org.mars_sim.msp.ui.swing.configeditor.SimulationConfigEditor,95,0,0,0
170,org.mars_sim.msp.config.model.people.descriptors.PersonalityTypesDescriptor,0,0,0,0
171,org.mars_sim.msp.config.model.vehicle.BaseSpeed,9,1,0,0.034393578
172,org.mars_sim.msp.core.structure.construction.ConstructionManager,71.625,15,0,3.388754182
173,org.mars_sim.msp.core.person.ai.task.PerformLaboratoryResearch,85.75,0,0,0
174,org.mars_sim.msp.core.structure.building.connection.BuildingConnectorManager.PartialBuildingConnector,74.5,1,0,0.037669158
175,org.mars_sim.msp.config.model.people.descriptors.SkillDescriptor,0,0,0,0
176,org.mars_sim.msp.ui.swing.unit_display_info.LUVDisplayInfoBean,66.5,1,0,0.007240167
177,org.mars_sim.msp.ui.swing.JComboBoxMW,15.4,15,2,0.763135421
178,org.mars_sim.msp.core.structure.building.function.Storage,78.916664,4,0,0.737289058
179,org.mars_sim.msp.core.structure.building.connection.BuildingConnectorManager.BuildingSide,0,0,0,0
180,org.mars_sim.msp.core.structure.building.function.AstronomicalObservation,78,6,0,0.876137419
181,org.mars_sim.msp.core.structure.construction.ConstructionListener,15.5,3,0,0.184912465
182,org.mars_sim.msp.config.model.building.Storage,21,1,0,0.025641876
183,org.mars_sim.msp.core.person.ai.mission.RescueSalvageVehicle,88.57143,4,0,0.110821871
184,org.mars_sim.msp.core.time.MasterClock,57.363636,42,2,16.79036755
185,org.mars_sim.msp.config.model.construction.descriptors.FrameListDescriptor,0,0,0,0
186,org.mars_sim.msp.ui.swing.tool.monitor.PieChartTab.TablePieDataset,6,1,2,0.042596886
187,org.mars_sim.msp.core.structure.building.connection.Hatch,29.714285,6,0,0.714189877
188,org.mars_sim.msp.config.model.building.EVA,21,1,2,0.025641876
189,org.mars_sim.msp.core.vehicle.GroundVehicle,81,14,1,0.487443726
190,org.mars_sim.msp.config.model.building.descriptors.DiningDescriptor,0,0,0,0
191,org.mars_sim.msp.config.model.building.descriptors.LivingAccommodationsDescriptor,0,0,0,0
192,org.mars_sim.msp.config.model.building.Functions,3,1,0,0.064311811
193,org.mars_sim.msp.core.UnitManager,85.5,53,1,13.40399275
194,org.mars_sim.msp.config.model.vehicle.descriptors.SickbayDescriptor,0,0,0,0
195,org.mars_sim.msp.core.UnitListener,43,11,0,9.984608156
196,org.mars_sim.msp.core.Simulation,73.06061,174,2,132.3391973
197,org.mars_sim.msp.config.model.manufacturing.Outputs,2.5,1,0,0.064311811
198,org.mars_sim.msp.core.structure.building.connection.BuildingConnector,27.25,9,2,0.610494661
199,org.mars_sim.msp.core.vehicle.VehicleConfig,56.2,11,0,0.993414925
200,org.mars_sim.msp.config.model.vehicle.descriptors.BaseSpeedDescriptor,0,0,0,0
201,org.mars_sim.msp.core.structure.building.function.LifeSupport,74.52941,13,2,11.86091908
202,org.mars_sim.msp.config.model.building.descriptors.FarmingDescriptor,0,0,0,0
203,org.mars_sim.msp.core.structure.building.function.PowerMode,6,1,0,0.011591384
204,org.mars_sim.msp.core.Direction,43.8,14,0,8.182939561
205,org.mars_sim.msp.ui.swing.unit_window.structure.TabPanelResourceProcesses,97.111115,1,0,0.010874795
206,org.mars_sim.msp.core.structure.goods.CreditEvent,102.5,3,2,0.06768323
207,org.mars_sim.msp.config.model.resupply.Resource,8,1,0,0.091179376
208,org.mars_sim.msp.config.model.people.descriptors.MinAirPressureDescriptor,0,0,0,0
209,org.mars_sim.msp.ui.swing.unit_window.vehicle.TabPanelCrew,78,1,0,0.011003921
210,org.mars_sim.msp.ui.swing.tool.mission.MissionCustomInfoPanel,23.666666,11,0,0.172530552
211,org.mars_sim.msp.core.vehicle.MobileLaboratory,47,1,0,0.090311512
212,org.mars_sim.msp.config.model.manufacturing.Inputs,2.5,1,0,0.064311811
213,org.mars_sim.msp.ui.swing.unit_window.UnitWindow,50.25,7,0,1.076181202
214,org.mars_sim.msp.config.model.people.Person,2,1,0,0.104202788
215,org.mars_sim.msp.config.model.vehicle.Lab,9,1,0,0.034393578
216,org.mars_sim.msp.ui.swing.unit_window.structure.ConstructedBuildingsPanel.ConstructedBuildingTableModel,10.333333,1,2,0.035410209
217,org.mars_sim.msp.ui.swing.unit_window.person.TabPanelGeneral,101.85714,1,0,0.010977086
218,org.mars_sim.msp.config.model.simulation.MarsStartDateTime,4,1,2,0.032561112
219,org.mars_sim.msp.config.model.people.MinAirPressure,19,1,2,0.026224408
220,org.mars_sim.msp.ui.swing.tool.mission.create.ConstructionVehiclePanel,32.77778,1,0,0.032560866
221,org.mars_sim.msp.core.person.JUnitTests,0,0,0,0
222,org.mars_sim.msp.core.person.ai.mission.CollectIce,89.46154,3,0,0.078123536
223,org.mars_sim.msp.config.model.settlement.Equipment,8,1,0,0.092379104
224,org.mars_sim.msp.core.person.ai.task.Relax,112.25,0,0,0
225,org.mars_sim.msp.ui.swing.tool.mission.create.ConstructionSettlementPanel,61.857143,1,0,0.032560866
226,org.mars_sim.msp.config.model.medical.MedicalTechLevel,5,1,2,0.044366322
227,org.mars_sim.msp.ui.swing.tool.monitor.SettlementTableModel.LocalUnitManagerListener,57,1,0,0.005309755
228,org.mars_sim.msp.ui.swing.tool.mission.create.TypePanel,40.8,1,0,0.032560866
229,org.mars_sim.msp.config.model.partpackage.descriptors.PartPackageListDescriptor,0,0,0,0
230,org.mars_sim.msp.config.model.resupply.Building,8,1,0,0.091179376
231,org.mars_sim.msp.config.model.mineral.Mineral,2.5,1,0,0.110442717
232,org.mars_sim.msp.config.model.people.DecompressionTime,19,1,2,0.026224408
233,org.mars_sim.msp.ui.swing.tool.science.FinishedStudyListPanel,36.25,1,0,0.057372957
234,org.mars_sim.msp.config.model.settlement.descriptors.SettlementNameDescriptor,0,0,0,0
235,org.mars_sim.msp.core.person.ai.job.Physicist,102.28571,1,0,0.012155145
236,org.mars_sim.msp.service.MarsSimServiceModule,0,0,0,0
237,org.mars_sim.msp.core.structure.building.function.EVA,61.333332,8,0,2.585786148
238,org.mars_sim.msp.config.model.types.descriptors.PersonGenderTypeDescriptor,0,0,0,0
239,org.mars_sim.msp.config.model.building.descriptors.CommunicationDescriptor,1,0,0,0
240,org.mars_sim.msp.core.structure.building.function.Crop,90.71429,4,2,0.22111637
241,org.mars_sim.msp.config.MarsSimConfigModule,0,0,0,0
242,org.mars_sim.msp.core.person.ai.Mind,66.86957,52,1,16.98519294
243,org.mars_sim.msp.config.model.building.BuildingList,12,2,2,0.032208757
244,org.mars_sim.msp.core.person.ai.task.Sleep,97.6,0,0,0
245,org.mars_sim.msp.core.mars.ExploredLocation,59,9,0,0.631463428
246,org.mars_sim.msp.config.model.people.descriptors.GenderMalePercentageDescriptor,0,0,0,0
247,org.mars_sim.msp.ui.swing.tool.resupply.ResupplyMissionEditingPanel,72.38461,2,0,0.026942214
248,org.mars_sim.msp.ui.swing.unit_window.structure.building.BuildingPanelFarming.CropTableModel,21.5,1,2,0.027667201
249,org.mars_sim.msp.config.model.people.descriptors.RelationshipListDescriptor,0,0,0,0
250,org.mars_sim.msp.config.model.types.ResourcePhaseType,0,0,0,0
251,org.mars_sim.msp.config.model.resupply.descriptors.ResourceDescriptor,0,0,0,0
252,org.mars_sim.msp.core.person.ai.job.Job,54.56,68,1,3.05798267
253,org.mars_sim.msp.ui.swing.tool.monitor.TradeTableModel.TradeTableUpdater,15,1,0,0.011332227
254,org.mars_sim.msp.core.manufacture.PartSalvage,20.25,4,0,0.035436895
255,org.mars_sim.msp.config.model.mineral.descriptors.MineralDescriptor,0,0,0,0
256,org.mars_sim.msp.config.model.medical.descriptors.MedicalTechLevelDescriptor,0,0,0,0
257,org.mars_sim.msp.config.model.people.descriptors.OxygenConsumptionRateDescriptor,0,0,0,0
258,org.mars_sim.msp.config.model.people.GenderMalePercentage,19,1,2,0.026224408
259,org.mars_sim.msp.ui.swing.unit_window.vehicle.NavigationTabPanel,88.066666,1,0,0.011003921
260,org.mars_sim.msp.config.model.people.FoodConsumptionRate,19,1,2,0.026224408
261,org.mars_sim.msp.config.model.medical.TreatmentList,4.5,1,0,0.039751216
262,org.mars_sim.msp.ui.swing.ToolToolBar,69,1,0,0.049935678
263,org.mars_sim.msp.core.structure.JUnitTests,0,0,0,0
264,org.mars_sim.msp.ui.swing.unit_window.person.TabPanelHealth.MedicationTableModel,85,1,2,0.025869213
265,org.mars_sim.msp.config.model.settlement.NewArrivingSettlementList,4.5,1,0,0.032086025
266,org.mars_sim.msp.ui.swing.unit_window.person.TabPanelAttribute.AttributeTableModel,90.5,1,0,0.021555244
267,org.mars_sim.msp.ui.swing.tool.mission.RescueMissionCustomInfoPanel,55.42857,1,0,0.011931176
268,org.mars_sim.msp.core.resource.AmountResourceTypeStorage.ResourceAmount,4,1,0,0.191133353
269,org.mars_sim.msp.config.model.types.MineralFrequencyType,0,0,0,0
270,org.mars_sim.msp.core.resource.PartConfig,62,2,2,0.954846259
271,org.mars_sim.msp.config.model.crop.descriptors.CropListDescriptor,0,0,0,0
272,org.mars_sim.msp.config.model.medical.TreatmentTime,5,1,2,0.044366322
273,org.mars_sim.msp.core.person.ai.task.ObserveAstronomicalObjects,82,0,0,0
274,org.mars_sim.msp.core.person.ai.task.ResearchScientificStudy,48.57143,6,2,0.126214787
275,org.mars_sim.msp.core.person.ai.task.ToggleResourceProcess,94.25,0,0,0
276,org.mars_sim.msp.core.person.ai.task.WalkSettlementInterior,96.25,4,0,0.104498034
277,org.mars_sim.msp.ui.swing.unit_window.structure.TabPanelBuildings,90.1,1,0,0.010874795
278,org.mars_sim.msp.core.structure.goods.CreditListener,9,2,0,0.045594688
279,org.mars_sim.msp.core.manufacture.ManufactureProcessItem,25.833334,6,0,0.192295989
280,org.mars_sim.msp.core.time.MarsClock,44.25,69,2,14.49291592
281,org.mars_sim.msp.config.model.building.Building,12,1,0,0.110442717
282,org.mars_sim.msp.core.structure.goods.Good,29.076923,24,2,1.644682103
283,org.mars_sim.msp.core.LocalBoundedObject,47.636364,12,0,4.061679824
284,org.mars_sim.msp.config.model.malfunction.EffectList,10,1,0,0.033285495
285,org.mars_sim.msp.core.mars.Mars,52.173912,56,0,11.62837134
286,org.mars_sim.msp.core.mars.AreothermalMap,75.333336,1,2,0.095970767
